id;url;price;rooms;is_apartments;total_area;living_area;kitchen_area;floor;total_floors;material;price_per_sqm;first_floor;last_floor;is_brick;is_panel;is_monolith;repair;has_balcony;log_total_area;log_price
308979395;https://www.cian.ru/sale/flat/308979395;5325000.0;1.0;0;41.0;;16.0;2;3;Кирпичный;129878.0487804878;0;0;1;0;0;;0;3.713572066704308;15.487923269559763
308991627;https://www.cian.ru/sale/flat/308991627;5910000.0;2.0;0;47.7;;19.0;2;3;Кирпичный;123899.37106918238;0;0;1;0;0;;0;3.8649313978942956;15.59215638938228
312170625;https://www.cian.ru/sale/flat/312170625;5823000.0;1.0;0;47.0;;14.7;1;3;Кирпичный;123893.6170212766;1;0;1;0;0;;0;3.8501476017100584;15.577326150819257
320719640;https://www.cian.ru/sale/flat/320719640;5524000.0;1.0;0;48.5;;18.8;3;3;Кирпичный;113896.90721649484;0;1;1;0;0;;0;3.8815637979434374;15.52461279351132
281702677;https://www.cian.ru/sale/flat/281702677;6378000.0;1.0;0;56.0;;;3;3;Кирпичный;113892.85714285714;0;1;1;0;0;0.0;0;4.02535169073515;15.66836512655214
325724251;https://www.cian.ru/sale/flat/325724251;3100000.0;2.0;0;42.5;25.0;7.0;4;5;Кирпичный;72941.17647058824;0;0;1;0;0;;0;3.7495040759303713;14.946912669455374
302249585;https://www.cian.ru/sale/flat/302249585;4150000.0;2.0;0;49.2;;10.0;1;9;Панельный;84349.59349593495;1;0;0;1;0;1.0;1;3.8958936234982624;15.238618892206881
325767344;https://www.cian.ru/sale/flat/325767344;5600000.0;3.0;0;67.6;43.0;9.0;3;9;Монолитный;82840.23668639053;0;0;0;0;1;1.0;1;4.213607983048918;15.538277155705378
330923618;https://www.cian.ru/sale/flat/330923618;5500000.0;1.0;0;35.2;16.2;11.2;17;18;Монолитный;156250.0;0;0;0;0;1;2.0;1;3.5610460826040513;15.520258650202699
311697227;https://www.cian.ru/sale/flat/311697227;8500000.0;3.0;0;85.7;50.3;24.0;1;25;Монолитно-кирпичный;99183.19719953326;1;0;0;0;1;0.0;1;4.450852825603734;15.955576721460545
308231322;https://www.cian.ru/sale/flat/308231322;9300000.0;3.0;0;95.0;48.2;12.3;7;10;Кирпичный;97894.73684210527;0;0;1;0;0;3.0;1;4.553876891600541;16.045524958123483
304469702;https://www.cian.ru/sale/flat/304469702;5200000.0;3.0;0;58.8;39.0;7.5;5;5;Кирпичный;88435.37414965987;0;1;1;0;0;1.0;1;4.074141854904581;15.464169183551656
328090954;https://www.cian.ru/sale/flat/328090954;3375000.0;3.0;0;73.5;51.0;8.5;4;4;Кирпичный;45918.36734693877;0;1;1;0;0;1.0;1;4.297285406218791;15.031905882288767
327028483;https://www.cian.ru/sale/flat/327028483;1680000.0;2.0;0;45.8;26.0;10.0;1;2;Кирпичный;36681.222707423585;1;0;1;0;0;1.0;0;3.824284091120139;14.334304351379442
331288672;https://www.cian.ru/sale/flat/331288672;3320000.0;2.0;0;42.0;31.0;6.0;2;4;Кирпичный;79047.61904761905;0;0;1;0;0;1.0;1;3.7376696182833684;15.01547534089267
326284056;https://www.cian.ru/sale/flat/326284056;4100000.0;3.0;0;82.0;49.0;10.0;3;4;Кирпичный;50000.0;0;0;1;0;0;1.0;1;4.406719247264253;15.226497531674536
326859888;https://www.cian.ru/sale/flat/326859888;4750000.0;1.0;0;48.7;17.9;11.7;5;10;Кирпичный;97535.9342915811;0;0;1;0;0;1.0;1;3.885679030088544;15.373655176010823
326578430;https://www.cian.ru/sale/flat/326578430;5050000.0;1.0;0;36.7;16.0;12.0;6;25;Монолитный;137602.17983651225;0;0;0;0;1;1.0;1;3.6027767550605247;15.434898801251542
325953408;https://www.cian.ru/sale/flat/325953408;3600000.0;2.0;0;41.0;24.0;7.0;1;4;Кирпичный;87804.87804878049;1;0;1;0;0;1.0;0;3.713572066704308;15.096444403426338
329058240;https://www.cian.ru/sale/flat/329058240;3450000.0;1.0;0;30.2;18.0;5.8;5;5;Блочный;114238.41059602649;0;1;0;0;0;2.0;1;3.407841924380824;15.053884789007542
328106222;https://www.cian.ru/sale/flat/328106222;5090000.0;1.0;0;28.4;9.2;10.8;4;22;Монолитный;179225.35211267608;0;0;0;0;1;0.0;1;3.3463891451671604;15.442788388526706
317334098;https://www.cian.ru/sale/flat/317334098;4850000.0;1.0;0;26.32;15.6;5.7;19;24;Монолитный;184270.51671732523;0;0;0;0;1;2.0;1;3.2703291064571163;15.394489262913666
301490407;https://www.cian.ru/sale/flat/301490407;10700000.0;2.0;0;84.4;40.0;19.8;4;5;Кирпичный;126777.25118483411;0;0;1;0;0;1.0;0;4.4355674016019115;16.185754299432134
308402939;https://www.cian.ru/sale/flat/308402939;3650000.0;3.0;0;61.6;49.6;6.0;2;5;Блочный;59253.24675324675;0;0;0;0;0;1.0;1;4.120661870539474;15.110237725558674
328893097;https://www.cian.ru/sale/flat/328893097;13000000.0;3.0;0;81.2;35.7;23.4;16;24;Монолитно-кирпичный;160098.52216748768;0;0;0;0;1;3.0;1;4.396915247167632;16.38045991542581
330337997;https://www.cian.ru/sale/flat/330337997;3434343.0;1.0;0;31.6;18.0;5.6;1;9;Кирпичный;108681.74050632911;1;0;1;0;0;1.0;0;3.4531571205928664;15.049336198969295
331499412;https://www.cian.ru/sale/flat/331499412;5200000.0;1.0;0;40.9;16.6;12.6;1;10;Кирпичный;127139.36430317849;1;0;1;0;0;0.0;1;3.711130063048756;15.464169183551656
331299991;https://www.cian.ru/sale/flat/331299991;2800000.0;2.0;0;47.5;29.0;8.0;2;9;Кирпичный;58947.36842105263;0;0;1;0;0;1.0;1;3.8607297110405954;14.845129975145433
320939424;https://www.cian.ru/sale/flat/320939424;4800000.0;1.0;0;40.5;15.5;12.5;10;10;;118518.51851851853;0;1;0;0;0;0.0;1;3.7013019741124933;15.38412647587812
329605258;https://www.cian.ru/sale/flat/329605258;7250000.0;2.0;0;53.0;25.0;14.0;14;25;;136792.45283018867;0;0;0;0;0;0.0;1;3.970291913552122;15.796512026830857
326896095;https://www.cian.ru/sale/flat/326896095;10200000.0;1.0;0;45.9;18.0;14.0;8;11;Кирпичный;222222.22222222222;0;0;1;0;0;2.0;1;3.8264651170664994;16.1378982782545
323322229;https://www.cian.ru/sale/flat/323322229;3600000.0;3.0;0;51.6;33.8;6.0;5;5;Кирпичный;69767.44186046511;0;1;1;0;0;1.0;1;3.9435216724875173;15.096444403426338
323248706;https://www.cian.ru/sale/flat/323248706;6380000.0;2.0;0;43.0;20.5;11.5;4;25;Монолитно-кирпичный;148372.09302325582;0;0;0;0;1;2.0;1;3.7612001156935624;15.668678655320972
315648478;https://www.cian.ru/sale/flat/315648478;3500000.0;2.0;0;44.7;29.4;7.6;8;9;Панельный;78299.77628635346;0;0;0;1;0;1.0;0;3.7999735016195233;15.068273526459642
321426777;https://www.cian.ru/sale/flat/321426777;6700000.0;2.0;0;43.0;20.5;11.5;9;25;Монолитно-кирпичный;155813.9534883721;0;0;0;0;1;2.0;1;3.7612001156935624;15.717618084361195
320950190;https://www.cian.ru/sale/flat/320950190;15900000.0;3.0;0;87.5;56.1;11.5;16;25;Монолитный;181714.2857142857;0;0;0;0;1;2.0;1;4.471638793363569;16.58182966719046
317244659;https://www.cian.ru/sale/flat/317244659;6790000.0;2.0;0;54.0;30.7;10.5;23;25;Монолитный;125740.74074074074;0;0;0;0;1;2.0;1;3.9889840465642745;15.730961499534878
314421774;https://www.cian.ru/sale/flat/314421774;7300000.0;2.0;1;60.0;30.6;24.4;4;4;Кирпичный;121666.66666666667;0;1;1;0;0;1.0;0;4.0943445622221;15.80338490611862
308108204;https://www.cian.ru/sale/flat/308108204;8499999.0;3.0;0;75.0;45.0;8.0;1;4;Сталинский;113333.32;1;0;0;0;0;3.0;0;4.31748811353631;15.95557660381348
331506755;https://www.cian.ru/sale/flat/331506755;7490000.0;1.0;0;44.1;19.3;9.5;2;10;Монолитно-кирпичный;169841.26984126982;0;0;0;0;1;2.0;0;3.7864597824528;15.829079355493402
331506754;https://www.cian.ru/sale/flat/331506754;2300000.0;1.0;0;30.2;18.0;6.0;9;9;Панельный;76158.94039735099;0;1;0;1;0;1.0;0;3.407841924380824;14.648419680899378
331499035;https://www.cian.ru/sale/flat/331499035;5400000.0;2.0;0;48.6;26.4;8.5;9;9;Блочный;111111.11111111111;0;1;0;0;0;1.0;1;3.883623530906448;15.501909511534503
331153682;https://www.cian.ru/sale/flat/331153682;2700000.0;2.0;0;42.3;;6.0;2;2;Монолитный;63829.78723404256;0;1;0;0;1;1.0;1;3.744787086052232;14.808762330974558
310782913;https://www.cian.ru/sale/flat/310782913;19954550.0;2.0;0;78.1;35.5;25.7;2;3;Монолитный;255500.00000000003;0;0;0;0;1;0.0;1;4.35799005684564;16.808967745471538
311523293;https://www.cian.ru/sale/flat/311523293;5314400.0;1.0;0;51.1;24.5;15.0;11;15;Кирпичный;104000.0;0;0;1;0;0;0.0;1;3.933784497209659;15.485930675333169
310832623;https://www.cian.ru/sale/flat/310832623;20350000.0;2.0;0;81.4;34.6;17.1;1;3;Монолитный;249999.99999999997;1;0;0;0;1;0.0;1;4.399375273008495;16.828591469852878
320982809;https://www.cian.ru/sale/flat/320982809;4796000.0;1.0;0;43.8;16.5;15.0;13;21;Монолитно-кирпичный;109497.71689497717;0;0;0;0;1;0.0;1;3.7796338173824005;15.383292795129542
310779577;https://www.cian.ru/sale/flat/310779577;20948400.0;2.0;0;82.8;34.0;20.1;2;4;Монолитный;253000.0;0;0;0;0;1;0.0;1;4.416428061391214;16.85757282910087
331363536;https://www.cian.ru/sale/flat/331363536;4100000.0;3.0;0;59.0;43.0;6.0;3;5;Панельный;69491.52542372882;0;0;0;1;0;1.0;1;4.07753744390572;15.226497531674536
330221622;https://www.cian.ru/sale/flat/330221622;8900000.0;3.0;0;71.3;38.7;9.4;1;11;;124824.68443197757;1;0;0;0;0;2.0;1;4.26689632742025;16.00156183470237
322946498;https://www.cian.ru/sale/flat/322946498;12500000.0;3.0;0;104.1;59.0;17.7;8;10;Кирпичный;120076.84918347743;0;0;1;0;0;3.0;1;4.645351975620923;16.34123920227253
329911295;https://www.cian.ru/sale/flat/329911295;13500000.0;3.0;1;70.0;;12.0;4;7;;192857.14285714287;0;0;0;0;0;2.0;1;4.248495242049359;16.41820024340866
329905506;https://www.cian.ru/sale/flat/329905506;4000000.0;2.0;0;46.1;34.6;6.5;5;5;;86767.89587852494;0;1;0;0;0;1.0;1;3.8308129500026027;15.201804919084164
329402946;https://www.cian.ru/sale/flat/329402946;25500000.0;2.0;0;71.2;17.0;35.0;1;7;Кирпичный;358146.06741573033;1;0;1;0;0;3.0;1;4.26549281841793;17.054189010128656
325025170;https://www.cian.ru/sale/flat/325025170;8150000.0;1.0;0;53.78;13.4;4.6;7;26;Монолитный;151543.32465600595;0;0;0;0;1;3.0;1;3.9849016508407185;15.913528485217045
327745879;https://www.cian.ru/sale/flat/327745879;17890000.0;3.0;0;106.0;45.0;30.2;17;25;;168773.5849056604;0;0;0;0;0;3.0;1;4.663439094112067;16.6997524554849
324991507;https://www.cian.ru/sale/flat/324991507;13000000.0;3.0;0;85.0;60.0;23.0;16;24;Кирпичный;152941.17647058822;0;0;1;0;0;3.0;1;4.442651256490317;16.38045991542581
331392612;https://www.cian.ru/sale/flat/331392612;5100000.0;1.0;0;34.0;13.4;13.0;16;16;Кирпичный;150000.0;0;1;1;0;0;0.0;1;3.5263605246161616;15.444751097694555
329438404;https://www.cian.ru/sale/flat/329438404;6890000.0;2.0;0;66.0;35.0;15.0;1;25;Монолитный;104393.93939393939;1;0;0;0;1;0.0;0;4.189654742026425;15.74558164298984
327318199;https://www.cian.ru/sale/flat/327318199;3100000.0;1.0;0;30.3;17.0;6.0;5;5;Кирпичный;102310.23102310231;0;1;1;0;0;1.0;1;3.4111477125153233;14.946912669455374
330583205;https://www.cian.ru/sale/flat/330583205;3000000.0;1.0;0;31.9;18.0;6.0;5;5;Кирпичный;94043.88714733542;0;1;1;0;0;1.0;1;3.462606009790799;14.914122846632385
324396198;https://www.cian.ru/sale/flat/324396198;2950000.0;2.0;0;44.0;28.0;6.0;5;5;Панельный;67045.45454545454;0;1;0;1;0;1.0;1;3.784189633918261;14.897315728316002
326947616;https://www.cian.ru/sale/flat/326947616;2580000.0;1.0;0;31.2;18.0;5.8;2;3;Кирпичный;82692.30769230769;0;0;1;0;0;1.0;0;3.4404180948154366;14.7632999568978
324173681;https://www.cian.ru/sale/flat/324173681;3650000.0;2.0;0;43.2;30.0;6.0;3;5;Панельный;84490.74074074073;0;0;0;1;0;1.0;1;3.765840495250065;15.110237725558674
329097531;https://www.cian.ru/sale/flat/329097531;1600000.0;1.0;0;25.3;14.0;6.0;5;5;Кирпичный;63241.106719367584;0;1;1;0;0;1.0;0;3.2308043957334744;14.28551418721001
323787709;https://www.cian.ru/sale/flat/323787709;1600000.0;2.0;0;23.0;15.0;3.0;3;5;Кирпичный;69565.21739130435;0;0;1;0;0;1.0;0;3.1354942159291497;14.28551418721001
328557325;https://www.cian.ru/sale/flat/328557325;13500000.0;3.0;0;84.0;50.0;14.0;6;6;Кирпичный;160714.2857142857;0;1;1;0;0;0.0;1;4.430816798843313;16.41820024340866
321172265;https://www.cian.ru/sale/flat/321172265;11500000.0;3.0;0;127.6;58.3;12.0;5;6;Кирпичный;90125.39184952978;0;0;1;0;0;1.0;1;4.848900370910689;16.25785759333348
322019818;https://www.cian.ru/sale/flat/322019818;27000000.0;3.0;0;184.6;87.4;50.0;5;6;Кирпичный;146262.18851570965;0;0;1;0;0;1.0;0;5.218191322068752;17.111347423968603
325835375;https://www.cian.ru/sale/flat/325835375;9170000.0;2.0;0;68.5;24.5;24.6;24;27;Монолитно-кирпичный;133868.61313868614;0;0;0;0;1;1.0;1;4.22683374526818;16.03144784423265
327234184;https://www.cian.ru/sale/flat/327234184;5400000.0;2.0;0;59.0;34.0;10.0;1;14;Кирпичный;91525.42372881356;1;0;1;0;0;1.0;1;4.07753744390572;15.501909511534503
328916818;https://www.cian.ru/sale/flat/328916818;3400000.0;1.0;0;35.8;17.0;8.5;1;8;;94972.06703910616;1;0;0;0;0;1.0;0;3.5779478934066544;15.03928598958639
327584091;https://www.cian.ru/sale/flat/327584091;2240000.0;1.0;0;38.5;18.0;10.0;1;5;Кирпичный;58181.818181818184;1;0;1;0;0;1.0;0;3.6506582412937387;14.621986423831222
331392609;https://www.cian.ru/sale/flat/331392609;3800000.0;2.0;0;43.5;30.0;7.0;6;9;Блочный;87356.32183908045;0;0;0;0;0;1.0;1;3.7727609380946383;15.150511624696614
330953105;https://www.cian.ru/sale/flat/330953105;3900000.0;3.0;0;42.3;31.3;6.0;2;5;Кирпичный;92198.5815602837;0;0;1;0;0;1.0;1;3.744787086052232;15.176487111099874
329020622;https://www.cian.ru/sale/flat/329020622;2830000.0;1.0;0;30.5;16.0;6.5;9;9;Кирпичный;92786.88524590163;0;1;1;0;0;1.0;1;3.417726683613366;14.85578726961942
329302396;https://www.cian.ru/sale/flat/329302396;5200000.0;1.0;0;41.7;14.4;14.3;7;15;Кирпичный;124700.23980815346;0;0;1;0;0;2.0;1;3.730501128804756;15.464169183551656
328368820;https://www.cian.ru/sale/flat/328368820;5350000.0;1.0;0;30.4;13.5;9.0;2;22;Монолитно-кирпичный;175986.84210526317;0;0;0;0;1;1.0;0;3.414442608412176;15.49260711887219
327028482;https://www.cian.ru/sale/flat/327028482;3220000.0;1.0;0;30.6;18.0;6.0;2;5;Панельный;105228.75816993463;0;0;0;1;0;1.0;1;3.4210000089583352;14.98489191752059
327813480;https://www.cian.ru/sale/flat/327813480;2400000.0;1.0;0;21.4;10.4;6.0;4;5;Блочный;112149.53271028039;0;0;0;0;0;1.0;1;3.0633909220278057;14.690979295318174
325827792;https://www.cian.ru/sale/flat/325827792;4400000.0;3.0;0;71.6;28.2;28.3;3;5;Блочный;61452.51396648045;0;0;0;0;0;2.0;1;4.2710950739666;15.29711509888849
323761189;https://www.cian.ru/sale/flat/323761189;17000000.0;3.0;0;122.9;72.4;14.0;2;4;Кирпичный;138323.84052074858;0;0;1;0;0;2.0;1;4.811371016571989;16.64872390202049
330527160;https://www.cian.ru/sale/flat/330527160;12000000.0;2.0;0;73.0;36.0;14.0;2;10;Кирпичный;164383.56164383562;0;0;1;0;0;1.0;1;4.290459441148391;16.300417207752275
331246649;https://www.cian.ru/sale/flat/331246649;2600000.0;1.0;0;27.8;14.6;7.8;3;16;Панельный;93525.17985611511;0;0;0;1;0;1.0;0;3.3250360206965914;14.77102200299171
330488532;https://www.cian.ru/sale/flat/330488532;2200000.0;1.0;0;21.1;11.1;5.0;3;5;Панельный;104265.40284360189;0;0;0;1;0;1.0;1;3.0492730404820207;14.603967918328545
330772494;https://www.cian.ru/sale/flat/330772494;3800000.0;1.0;0;33.2;18.0;9.0;9;9;Панельный;114457.8313253012;0;1;0;1;0;1.0;1;3.502549875922443;15.150511624696614
324988442;https://www.cian.ru/sale/flat/324988442;5790000.0;2.0;0;50.2;24.7;16.0;4;6;Кирпичный;115338.64541832669;0;0;1;0;0;2.0;1;3.9160150266976834;15.571642849549178
326844892;https://www.cian.ru/sale/flat/326844892;2950000.0;2.0;0;47.3;29.7;6.1;5;5;Кирпичный;62367.86469344609;0;1;1;0;0;1.0;1;3.856510295497887;14.897315728316002
330480850;https://www.cian.ru/sale/flat/330480850;2750000.0;2.0;0;43.3;28.6;6.1;2;4;Кирпичный;63510.392609699775;0;0;1;0;0;1.0;1;3.768152635008444;14.827111469642754
328089005;https://www.cian.ru/sale/flat/328089005;5290000.0;1.0;0;36.7;16.2;8.3;4;16;Кирпичный;144141.689373297;0;0;1;0;0;2.0;1;3.6027767550605247;15.481328803834483
325885086;https://www.cian.ru/sale/flat/325885086;2650000.0;1.0;0;32.0;16.0;7.0;1;4;Кирпичный;82812.5;1;0;1;0;0;1.0;0;3.4657359027997265;14.790070197962406
325705454;https://www.cian.ru/sale/flat/325705454;16500000.0;3.0;1;103.0;50.5;15.0;2;4;Кирпичный;160194.17475728155;0;0;1;0;0;3.0;1;4.634728988229636;16.61887093887081
324303351;https://www.cian.ru/sale/flat/324303351;15500000.0;3.0;0;86.02;45.4;12.6;4;10;Кирпичный;180190.6533364334;0;0;1;0;0;1.0;1;4.45457982735559;16.556350581889475
325827765;https://www.cian.ru/sale/flat/325827765;7500000.0;1.0;0;45.0;16.0;21.0;2;25;Монолитный;166666.66666666666;0;0;0;0;1;2.0;1;3.8066624897703196;15.830413578506539
331401196;https://www.cian.ru/sale/flat/331401196;3100000.0;2.0;0;44.5;27.9;6.0;1;5;Панельный;69662.9213483146;1;0;0;1;0;1.0;0;3.7954891891721947;14.946912669455374
330913961;https://www.cian.ru/sale/flat/330913961;3670000.0;2.0;0;44.4;31.2;6.5;3;5;Панельный;82657.65765765766;0;0;0;1;0;1.0;0;3.7932394694381792;15.115702220030753
325057033;https://www.cian.ru/sale/flat/325057033;4490000.0;3.0;0;65.4;42.9;7.8;9;9;Панельный;68654.43425076452;0;1;0;1;0;1.0;1;4.180522258463153;15.317363259718437
331383136;https://www.cian.ru/sale/flat/331383136;4310000.0;1.0;0;41.6;20.7;9.7;2;10;Кирпичный;103605.76923076923;0;0;1;0;0;0.0;1;3.728100167267218;15.27644846207993
331358724;https://www.cian.ru/sale/flat/331358724;4700000.0;1.0;0;38.0;18.0;15.0;4;16;Кирпичный;123684.21052631579;0;0;1;0;0;2.0;1;3.6375861597263857;15.363073066680286
